Gene stable ID,NCBI gene ID
ENSG00000160013,5739
ENSG00000160014,808
ENSG00000160049,1676
ENSG00000160050,79140
ENSG00000160051,55721
ENSG00000160055,56063
ENSG00000160058,55108
ENSG00000160062,653121
ENSG00000160072,83858
ENSG00000160075,29101
ENSG00000160087,118424
ENSG00000160094,149076
ENSG00000160111,27151
ENSG00000160113,2063
ENSG00000160124,131076
ENSG00000160131,203547
ENSG00000160145,8997
ENSG00000160161,148113
ENSG00000160172,
ENSG00000160179,9619
ENSG00000160190,54020
ENSG00000160193,10785
ENSG00000160194,4731
ENSG00000160199,5316
ENSG00000160200,875
ENSG00000160201,7307
ENSG00000160208,23076
ENSG00000160209,8566
ENSG00000160209,105372824
ENSG00000160211,2539
ENSG00000160213,1476
ENSG00000160214,8568
ENSG00000160216,56894
ENSG00000160218,7109
ENSG00000160219,139716
ENSG00000160221,8209
ENSG00000160226,755
ENSG00000160233,81543
ENSG00000160255,3689
ENSG00000160256,85395
ENSG00000160271,5900
ENSG00000160282,10841
ENSG00000160284,84221
ENSG00000160285,4047
ENSG00000160293,7410
ENSG00000160294,8888
ENSG00000160298,54058
ENSG00000160299,5116
ENSG00000160305,23181
ENSG00000160307,6285
ENSG00000160310,3275
ENSG00000160321,7757
ENSG00000160323,11093
ENSG00000160325,11094
ENSG00000160326,11182
ENSG00000160336,388561
ENSG00000160336,110116772
ENSG00000160345,138162
ENSG00000160352,148206
ENSG00000160360,26086
ENSG00000160392,126526
ENSG00000160401,286207
ENSG00000160404,27433
ENSG00000160408,30815
ENSG00000160410,92799
ENSG00000160439,112724
ENSG00000160445,10444
ENSG00000160446,84885
ENSG00000160447,29941
ENSG00000160460,57731
ENSG00000160469,84446
ENSG00000160539,84814
ENSG00000160551,57551
ENSG00000160563,9442
ENSG00000160570,162989
ENSG00000160584,23387
ENSG00000160602,284086
ENSG00000160606,116238
ENSG00000160613,9159
ENSG00000160633,6294
ENSG00000160678,6271
ENSG00000160679,26097
ENSG00000160683,643
ENSG00000160685,51043
ENSG00000160688,80308
ENSG00000160691,6464
ENSG00000160695,55823
ENSG00000160703,79671
ENSG00000160710,103
ENSG00000160712,3570
ENSG00000160714,55585
ENSG00000160741,200186
ENSG00000160746,55129
ENSG00000160752,2224
ENSG00000160753,23623
ENSG00000160766,
ENSG00000160767,10712
ENSG00000160781,79957
ENSG00000160783,11243
ENSG00000160785,9673
ENSG00000160789,4000
ENSG00000160796,23218
ENSG00000160799,151903
ENSG00000160803,56893
ENSG00000160813,221908
ENSG00000160818,54865
ENSG00000160877,112939
ENSG00000160886,54742
ENSG00000160888,9592
ENSG00000160908,84124
ENSG00000160917,10898
ENSG00000160932,4061
ENSG00000160948,51160
ENSG00000160949,4796
ENSG00000160951,5731
ENSG00000160953,84939
ENSG00000160957,9401
ENSG00000160959,9684
ENSG00000160961,84449
ENSG00000160972,84988
ENSG00000160973,8928
ENSG00000160991,80228
ENSG00000160993,54784
ENSG00000160999,10603
ENSG00000161010,51149
ENSG00000161011,8878
ENSG00000161013,11282
ENSG00000161016,6132
ENSG00000161021,9794
ENSG00000161036,222229
ENSG00000161040,222235
ENSG00000161048,222236
ENSG00000161057,5701
ENSG00000161091,126321
ENSG00000161179,150223
ENSG00000161202,1857
ENSG00000161203,1173
ENSG00000161204,55324
ENSG00000161217,5130
ENSG00000161243,126433
ENSG00000161249,93099
ENSG00000161267,622
ENSG00000161277,199745
ENSG00000161281,1346
ENSG00000161298,84911
ENSG00000161328,115399
ENSG00000161381,57125
ENSG00000161395,93210
ENSG00000161513,2232
ENSG00000161526,29115
ENSG00000161533,51
ENSG00000161542,5635
ENSG00000161544,114757
ENSG00000161547,6427
ENSG00000161551,84765
ENSG00000161558,55260
ENSG00000161618,126133
ENSG00000161638,3678
ENSG00000161642,25946
ENSG00000161647,4356
ENSG00000161653,162417
ENSG00000161654,124801
ENSG00000161664,92591
ENSG00000161671,284361
ENSG00000161677,126119
ENSG00000161681,50944
ENSG00000161682,284069
ENSG00000161692,80174
ENSG00000161714,113026
ENSG00000161791,91010
ENSG00000161800,29127
ENSG00000161813,113251
ENSG00000161835,160622
ENSG00000161847,125950
ENSG00000161888,147841
ENSG00000161904,221496
ENSG00000161912,
ENSG00000161914,115950
ENSG00000161920,400569
ENSG00000161921,58191
ENSG00000161929,388325
ENSG00000161955,8741
ENSG00000161956,26168
ENSG00000161960,1973
ENSG00000161970,6154
ENSG00000161980,51728
ENSG00000161981,79622
ENSG00000161996,197335
ENSG00000161999,339123
ENSG00000162004,124093
ENSG00000162032,90864
ENSG00000162062,80178
ENSG00000162063,899
ENSG00000162065,57465
ENSG00000162066,51005
ENSG00000162073,124222
ENSG00000162076,114984
ENSG00000162086,7627
ENSG00000162104,115
ENSG00000162105,22941
ENSG00000162129,81570
ENSG00000162139,10825
ENSG00000162144,220002
ENSG00000162148,220004
ENSG00000162188,2785
ENSG00000162191,51035
ENSG00000162194,79081
ENSG00000162222,283237
ENSG00000162227,10629
ENSG00000162231,10482
ENSG00000162236,6811
ENSG00000162241,283130
ENSG00000162244,6159
ENSG00000162298,84447
ENSG00000162300,7542
ENSG00000162302,8986
ENSG00000162337,4041
ENSG00000162341,219931
ENSG00000162368,51727
ENSG00000162377,65260
ENSG00000162378,79699
ENSG00000162383,6512
ENSG00000162384,54987
ENSG00000162385,4116
ENSG00000162390,26027
ENSG00000162396,25973
ENSG00000162402,23358
ENSG00000162407,8613
ENSG00000162408,79707
ENSG00000162409,5563
ENSG00000162413,9903
ENSG00000162415,57643
ENSG00000162419,10691
ENSG00000162426,50651
ENSG00000162430,57190
ENSG00000162433,205
ENSG00000162434,3716
ENSG00000162437,55225
ENSG00000162441,84328
ENSG00000162458,54751
ENSG00000162461,284723
ENSG00000162490,374946
ENSG00000162493,10630
ENSG00000162496,9249
ENSG00000162511,7805
ENSG00000162512,9672
ENSG00000162517,553115
ENSG00000162520,81493
ENSG00000162521,5928
ENSG00000162522,57648
ENSG00000162526,81629
ENSG00000162542,255104
ENSG00000162545,55450
ENSG00000162551,249
ENSG00000162572,6339
ENSG00000162576,54587
ENSG00000162585,199990
ENSG00000162591,1953
ENSG00000162592,148870
ENSG00000162595,9077
ENSG00000162599,4774
ENSG00000162600,115209
ENSG00000162601,114803
ENSG00000162604,83941
ENSG00000162607,7398
ENSG00000162613,8880
ENSG00000162614,91624
ENSG00000162616,11080
ENSG00000162618,64123
ENSG00000162623,127253
ENSG00000162627,51375
ENSG00000162631,22854
ENSG00000162636,284611
ENSG00000162639,113802
ENSG00000162642,148423
ENSG00000162643,126820
ENSG00000162645,2634
ENSG00000162650,127002
ENSG00000162654,115361
ENSG00000162664,284695
ENSG00000162687,343450
ENSG00000162688,178
ENSG00000162692,7412
ENSG00000162694,2135
ENSG00000162695,148867
ENSG00000162702,23528
ENSG00000162704,10092
ENSG00000162706,57863
ENSG00000162714,84838
ENSG00000162722,25893
ENSG00000162729,93185
ENSG00000162733,4921
ENSG00000162734,8682
ENSG00000162735,5824
ENSG00000162736,23385
ENSG00000162745,25903
ENSG00000162746,127943
ENSG00000162755,126823
ENSG00000162757,148304
ENSG00000162769,28982
ENSG00000162772,467
ENSG00000162775,64783
ENSG00000162777,79961
ENSG00000162783,51278
ENSG00000162804,25992
ENSG00000162813,10380
ENSG00000162817,79762
ENSG00000162819,148362
ENSG00000162825,100288142
ENSG00000162836,51205
ENSG00000162849,55083
ENSG00000162851,64216
ENSG00000162852,163882
ENSG00000162869,129285
ENSG00000162878,91461
ENSG00000162881,165140
ENSG00000162882,23498
ENSG00000162885,148789
ENSG00000162888,
ENSG00000162889,9261
ENSG00000162909,824
ENSG00000162910,128308
ENSG00000162923,80232
ENSG00000162924,5966
ENSG00000162927,150962
ENSG00000162928,5194
ENSG00000162929,84542
ENSG00000162944,130132
ENSG00000162946,27185
ENSG00000162959,51072
ENSG00000162961,84661
ENSG00000162971,129450
ENSG00000162972,79568
ENSG00000162976,130814
ENSG00000162980,26225
ENSG00000162981,151354
ENSG00000162994,130162
ENSG00000162998,2487
ENSG00000162999,142679
ENSG00000163001,112942
ENSG00000163002,129401
ENSG00000163006,165055
ENSG00000163013,150726
ENSG00000163026,80304
ENSG00000163029,79677
ENSG00000163040,90557
ENSG00000163041,3020
ENSG00000163050,56997
ENSG00000163064,2019
ENSG00000163069,6443
ENSG00000163071,132671
ENSG00000163072,115677
ENSG00000163083,3625
ENSG00000163093,129880
ENSG00000163104,56916
ENSG00000163110,10611
ENSG00000163125,23248
ENSG00000163126,200539
ENSG00000163131,1520
ENSG00000163132,4487
ENSG00000163138,133015
ENSG00000163145,114905
ENSG00000163155,388695
ENSG00000163156,79005
ENSG00000163156,100534012
ENSG00000163159,6944
ENSG00000163161,2071
ENSG00000163162,284996
ENSG00000163166,55677
ENSG00000163170,388962
ENSG00000163171,10602
ENSG00000163191,6282
ENSG00000163214,90957
ENSG00000163249,151195
ENSG00000163251,7855
ENSG00000163257,54876
ENSG00000163281,132789
ENSG00000163291,152559
ENSG00000163297,118429
ENSG00000163312,113510
ENSG00000163319,51023
ENSG00000163320,8545
ENSG00000163322,84142
ENSG00000163328,151556
ENSG00000163331,92196
ENSG00000163344,10654
ENSG00000163346,57326
ENSG00000163348,90780
ENSG00000163349,204851
ENSG00000163359,1293
ENSG00000163364,
ENSG00000163374,55249
ENSG00000163376,84541
ENSG00000163378,285203
ENSG00000163382,128240
ENSG00000163389,56983
ENSG00000163393,55356
ENSG00000163394,886
ENSG00000163399,476
ENSG00000163412,317649
ENSG00000163428,116064
ENSG00000163430,11167
ENSG00000163431,25802
ENSG00000163444,92703
ENSG00000163453,3490
ENSG00000163462,80128
ENSG00000163463,200185
ENSG00000163466,10109
ENSG00000163468,7203
ENSG00000163472,84283
ENSG00000163479,6746
ENSG00000163481,64320
ENSG00000163482,27148
ENSG00000163485,134
ENSG00000163491,152110
ENSG00000163507,57650
ENSG00000163510,57703
ENSG00000163512,64343
ENSG00000163513,7048
ENSG00000163516,55139
ENSG00000163517,79885
ENSG00000163520,2199
ENSG00000163521,79411
ENSG00000163527,201595
ENSG00000163528,131474
ENSG00000163531,23114
ENSG00000163535,151246
ENSG00000163536,5274
ENSG00000163539,23122
ENSG00000163541,8802
ENSG00000163545,81788
ENSG00000163558,5584
ENSG00000163565,3428
ENSG00000163568,9447
ENSG00000163576,151651
ENSG00000163577,56648
ENSG00000163584,200916
ENSG00000163590,151742
ENSG00000163596,130026
ENSG00000163597,100507246
ENSG00000163602,23429
ENSG00000163605,151987
ENSG00000163607,29083
ENSG00000163608,25871
ENSG00000163611,152185
ENSG00000163617,57577
ENSG00000163623,4825
ENSG00000163624,1040
ENSG00000163625,23001
ENSG00000163626,285521
ENSG00000163629,5783
ENSG00000163633,132989
ENSG00000163634,80145
ENSG00000163635,6314
ENSG00000163636,9861
ENSG00000163637,166336
ENSG00000163638,56999
ENSG00000163644,152926
ENSG00000163655,8833
ENSG00000163659,25976
ENSG00000163660,57018
ENSG00000163661,5806
ENSG00000163681,7871
ENSG00000163682,6133
ENSG00000163683,201895
ENSG00000163684,11102
ENSG00000163686,57406
ENSG00000163689,200844
ENSG00000163697,323
ENSG00000163701,132014
ENSG00000163702,84818
ENSG00000163703,78987
ENSG00000163704,285368
ENSG00000163710,26577
ENSG00000163714,23350
ENSG00000163719,64419
ENSG00000163728,151613
ENSG00000163738,441024
ENSG00000163739,2919
ENSG00000163743,25898
ENSG00000163749,339965
ENSG00000163754,2992
ENSG00000163755,84343
ENSG00000163781,11073
ENSG00000163785,6259
ENSG00000163788,54861
ENSG00000163794,7349
ENSG00000163795,130557
ENSG00000163798,22950
ENSG00000163803,151056
ENSG00000163806,245711
ENSG00000163807,57456
ENSG00000163808,56992
ENSG00000163811,23160
ENSG00000163812,51304
ENSG00000163814,64866
ENSG00000163815,7123
ENSG00000163818,54585
ENSG00000163820,79443
ENSG00000163823,1230
ENSG00000163827,79442
ENSG00000163832,54859
ENSG00000163840,151636
ENSG00000163848,7707
ENSG00000163864,349565
ENSG00000163866,113444
ENSG00000163867,9204
ENSG00000163870,131601
ENSG00000163872,55689
ENSG00000163874,80149
ENSG00000163875,64769
ENSG00000163877,79753
ENSG00000163879,7802
ENSG00000163882,5437
ENSG00000163884,28999
ENSG00000163900,90407
ENSG00000163902,6184
ENSG00000163904,59343
ENSG00000163913,55764
ENSG00000163918,5984
ENSG00000163923,116832
ENSG00000163930,8314
ENSG00000163931,7086
ENSG00000163932,5580
ENSG00000163933,91869
ENSG00000163935,51460
ENSG00000163938,26354
ENSG00000163939,55193
ENSG00000163945,57654
ENSG00000163946,23272
ENSG00000163947,50650
ENSG00000163950,7884
ENSG00000163956,4043
ENSG00000163959,200931
ENSG00000163960,26043
ENSG00000163961,165918
ENSG00000163964,54965
ENSG00000163975,4241
ENSG00000164002,64789
ENSG00000164010,114625
ENSG00000164011,51058
ENSG00000164022,9255
ENSG00000164023,166929
ENSG00000164024,23173
ENSG00000164031,79982
ENSG00000164032,3015
ENSG00000164037,150159
ENSG00000164038,133308
ENSG00000164039,56898
ENSG00000164040,10424
ENSG00000164045,993
ENSG00000164048,51385
ENSG00000164050,5364
ENSG00000164051,79714
ENSG00000164054,51246
ENSG00000164056,10252
ENSG00000164061,8927
ENSG00000164062,327
ENSG00000164066,27152
ENSG00000164068,63891
ENSG00000164070,22824
ENSG00000164073,256471
ENSG00000164074,80167
ENSG00000164077,84315
ENSG00000164078,4486
ENSG00000164080,23132
ENSG00000164081,51368
ENSG00000164086,1849
ENSG00000164087,25886
ENSG00000164088,132160
ENSG00000164091,80335
ENSG00000164093,5308
ENSG00000164096,401152
ENSG00000164099,8492
ENSG00000164104,3148
ENSG00000164105,8819
ENSG00000164106,11341
ENSG00000164107,9464
ENSG00000164109,4085
ENSG00000164111,308
ENSG00000164114,79884
ENSG00000164117,26269
ENSG00000164118,80817
ENSG00000164124,55314
ENSG00000164125,51313
ENSG00000164134,80155
ENSG00000164136,3600
ENSG00000164144,27236
ENSG00000164151,23379
ENSG00000164161,64399
ENSG00000164162,10393
ENSG00000164163,6059
ENSG00000164164,54726
ENSG00000164167,11157
ENSG00000164168,55751
ENSG00000164169,90826
ENSG00000164171,3673
ENSG00000164172,4338
ENSG00000164176,10085
ENSG00000164180,153396
ENSG00000164182,91942
ENSG00000164187,92255
ENSG00000164188,202151
ENSG00000164190,25836
ENSG00000164197,285671
ENSG00000164199,84059
ENSG00000164209,91137
ENSG00000164211,134429
ENSG00000164219,5229
ENSG00000164220,2151
ENSG00000164221,153733
ENSG00000164236,651746
ENSG00000164237,134147
ENSG00000164241,401207
ENSG00000164244,133619
ENSG00000164252,55109
ENSG00000164253,55255
ENSG00000164258,4724
ENSG00000164283,11082
ENSG00000164284,134266
ENSG00000164291,153642
ENSG00000164292,22836
ENSG00000164294,493869
ENSG00000164296,81789
ENSG00000164300,256987
ENSG00000164305,836
ENSG00000164306,201973
ENSG00000164307,51752
ENSG00000164308,64167
ENSG00000164309,202333
ENSG00000164318,133584
ENSG00000164323,57587
ENSG00000164327,253260
ENSG00000164329,167153
ENSG00000164330,1879
ENSG00000164331,57763
ENSG00000164332,134510
ENSG00000164338,84135
ENSG00000164342,7098
ENSG00000164344,3818
ENSG00000164346,10412
ENSG00000164347,84340
ENSG00000164366,133957
ENSG00000164379,94234
ENSG00000164402,23176
ENSG00000164403,134549
ENSG00000164404,2661
ENSG00000164405,27089
ENSG00000164414,10559
ENSG00000164430,115004
ENSG00000164440,167838
ENSG00000164442,10370
ENSG00000164463,153222
ENSG00000164465,285761
ENSG00000164466,94081
ENSG00000164483,154075
ENSG00000164484,114801
ENSG00000164488,168002
ENSG00000164494,57107
ENSG00000164506,134957
ENSG00000164520,135250
ENSG00000164530,221476
ENSG00000164535,221955
ENSG00000164542,23366
ENSG00000164543,9263
ENSG00000164548,29896
ENSG00000164574,55568
ENSG00000164576,79685
ENSG00000164587,6208
ENSG00000164597,10466
ENSG00000164603,154743
ENSG00000164604,54329
ENSG00000164609,10569
ENSG00000164610,6100
ENSG00000164611,9232
ENSG00000164615,819
ENSG00000164619,168667
ENSG00000164620,285613
ENSG00000164631,7559
ENSG00000164638,222962
ENSG00000164647,26872
ENSG00000164649,55536
ENSG00000164654,54468
ENSG00000164659,222223
ENSG00000164663,25862
ENSG00000164674,94120
ENSG00000164684,619279
ENSG00000164687,2171
ENSG00000164692,1278
ENSG00000164694,84624
ENSG00000164707,26266
ENSG00000164708,5224
ENSG00000164713,25798
ENSG00000164715,22853
ENSG00000164733,1508
ENSG00000164741,10395
ENSG00000164742,107
ENSG00000164743,157773
ENSG00000164751,5828
ENSG00000164754,5885
ENSG00000164758,90390
ENSG00000164761,4982
ENSG00000164776,5260
ENSG00000164808,23514
ENSG00000164815,5001
ENSG00000164818,54919
ENSG00000164823,734
ENSG00000164828,23353
ENSG00000164830,55074
ENSG00000164845,
ENSG00000164849,115330
ENSG00000164850,2852
ENSG00000164855,202915
ENSG00000164877,79778
ENSG00000164880,26173
ENSG00000164885,1020
ENSG00000164889,6522
ENSG00000164896,10922
ENSG00000164897,83590
ENSG00000164902,51808
ENSG00000164904,501
ENSG00000164916,221937
ENSG00000164919,1345
ENSG00000164920,116039
ENSG00000164924,7534
ENSG00000164929,79870
ENSG00000164930,8323
ENSG00000164932,115908
ENSG00000164933,81034
ENSG00000164934,25879
ENSG00000164938,94241
ENSG00000164941,55656
ENSG00000164944,25962
ENSG00000164949,2669
ENSG00000164951,54704
ENSG00000164953,91147
ENSG00000164961,9897
ENSG00000164967,138716
ENSG00000164970,203259
ENSG00000164975,6619
ENSG00000164976,57462
ENSG00000164978,318
ENSG00000164983,157378
ENSG00000164985,11168
ENSG00000164989,203238
ENSG00000165006,51271
ENSG00000165028,55335
ENSG00000165029,19
ENSG00000165030,4783
ENSG00000165046,137994
ENSG00000165055,55798
ENSG00000165060,2395
ENSG00000165071,137835
ENSG00000165072,256691
ENSG00000165092,216
ENSG00000165097,221656
ENSG00000165102,138050
ENSG00000165105,158158
ENSG00000165113,80318
ENSG00000165115,55582
ENSG00000165118,84267
ENSG00000165119,3190
ENSG00000165121,
ENSG00000165124,79987
ENSG00000165138,203286
ENSG00000165140,2203
ENSG00000165152,84302
ENSG00000165156,11244
ENSG00000165169,6990
ENSG00000165171,155368
ENSG00000165175,58526
ENSG00000165185,158405
ENSG00000165195,5277
ENSG00000165197,2277
ENSG00000165209,55342
ENSG00000165219,26130
ENSG00000165233,84270
ENSG00000165240,538
ENSG00000165244,195828
ENSG00000165259,139324
ENSG00000165264,4712
ENSG00000165269,364
ENSG00000165269,112267859
ENSG00000165271,65083
ENSG00000165272,360
ENSG00000165275,158234
ENSG00000165280,7415
ENSG00000165282,84720
ENSG00000165283,30968
ENSG00000165288,254065
ENSG00000165304,9833
ENSG00000165312,220213
ENSG00000165322,94134
ENSG00000165323,120114
ENSG00000165338,143279
ENSG00000165355,254170
ENSG00000165359,203522
ENSG00000165379,145581
ENSG00000165389,171546
ENSG00000165392,7486
ENSG00000165406,220972
ENSG00000165410,1073
ENSG00000165416,10910
ENSG00000165417,2957
ENSG00000165424,219654
ENSG00000165434,283209
ENSG00000165443,84457
ENSG00000165449,220963
ENSG00000165458,3636
ENSG00000165474,2706
ENSG00000165475,51084
ENSG00000165476,221035
ENSG00000165487,221154
ENSG00000165494,51585
ENSG00000165495,63876
ENSG00000165501,122769
ENSG00000165502,6166
ENSG00000165506,55172
ENSG00000165507,11067
ENSG00000165511,220979
ENSG00000165512,7570
ENSG00000165516,23588
ENSG00000165521,161436
ENSG00000165525,9147
ENSG00000165526,84881
ENSG00000165527,382
ENSG00000165533,123016
ENSG00000165568,83592
ENSG00000165572,89890
ENSG00000165609,11164
ENSG00000165617,51339
ENSG00000165626,222389
ENSG00000165629,509
ENSG00000165630,8559
ENSG00000165632,83860
ENSG00000165633,196740
ENSG00000165637,7417
ENSG00000165644,118881
ENSG00000165646,6571
ENSG00000165650,118987
ENSG00000165655,84858
ENSG00000165660,23172
ENSG00000165661,169714
ENSG00000165669,63877
ENSG00000165671,64324
ENSG00000165672,10935
ENSG00000165675,10495
ENSG00000165678,27069
ENSG00000165684,6621
ENSG00000165688,23203
ENSG00000165689,10807
ENSG00000165694,90167
ENSG00000165695,158067
ENSG00000165698,11092
ENSG00000165699,7248
ENSG00000165702,8328
ENSG00000165704,3251
ENSG00000165714,118426
ENSG00000165716,138311
ENSG00000165724,116225
ENSG00000165732,9188
ENSG00000165733,9790
ENSG00000165752,282974
ENSG00000165757,57608
ENSG00000165775,65991
ENSG00000165782,90809
ENSG00000165792,64745
ENSG00000165795,57447
ENSG00000165801,55701
ENSG00000165802,26012
ENSG00000165804,51222
ENSG00000165806,840
ENSG00000165813,55088
ENSG00000165819,56339
ENSG00000165821,6297
ENSG00000165832,142940
ENSG00000165837,220081
ENSG00000165861,53349
ENSG00000165868,259217
ENSG00000165879,10023
ENSG00000165886,80019
ENSG00000165887,26287
ENSG00000165891,144455
ENSG00000165895,143872
ENSG00000165898,122961
ENSG00000165912,29763
ENSG00000165914,145567
ENSG00000165915,91252
